ID,COO,Household Sex,Poverty Threshold,Governerate,ChildAge,ChildSex,Unaccompanied and Separated Children,special protection needs,Children with disability
26099,SYR,M,absolute,Amman,6,M,,,
26100,SYR,M,abject,Amman,4,F,,,
26101,SYR,M,absolute,Irbid,4,F,,,
26102,SYR,M,absolute,Irbid,2,M,,,
26103,SYR,M,abject,Irbid,8,F,,,
26104,SYR,M,absolute,Irbid,17,F,,,
26105,SYR,M,absolute,Amman,7,F,,,
26106,SYR,M,absolute,Mafraq,5,F,,,
26107,SYR,F,,Jerash,7,M,,,
26108,SYR,F,,Jerash,2,F,,,
26109,SYR,M,absolute,Amman,6,M,,,
26110,SYR,M,abject,Irbid,15,F,,,
26111,SYR,M,abject,Irbid,13,F,,,
26112,SYR,M,abject,Irbid,2,M,,,
26113,SYR,F,absolute,Irbid,14,M,,,
26114,SYR,M,abject,Amman,15,M,,,
26115,SYR,M,abject,Amman,17,M,,,
26116,SYR,M,absolute,Karak,4,M,,,
26117,SYR,M,abject,Irbid,8,M,,,
26118,SYR,M,absolute,Amman,5,M,,,
26119,SYR,M,absolute,Mafraq,14,F,,,
26120,SYR,M,abject,Amman,3,M,,,
26121,SYR,F,absolute,Irbid,10,M,,,
26122,SYR,F,,Jerash,4,M,,,
26123,SYR,M,abject,Irbid,11,F,,,
26124,SYR,M,absolute,Irbid,10,M,,,
26125,SYR,M,absolute,Mafraq,6,M,,,
26126,SYR,M,absolute,Amman,0,F,,,
26127,SYR,M,absolute,Amman,6,F,,,
26128,SYR,M,absolute,Amman,4,F,,,
26129,SYR,M,abject,Amman,9,F,,,
26130,SYR,M,abject,Mafraq,3,M,,,
26131,SYR,M,,Amman,9,M,,,
26132,SYR,M,abject,Amman,0,M,,,
26133,SYR,F,abject,Irbid,4,M,,,
26134,SYR,M,abject,Zarqa,6,F,,,
26135,SYR,M,absolute,Amman,4,F,,,
26136,SYR,M,abject,Amman,6,M,,,
26137,SYR,M,,Amman,0,F,,,
26138,SYR,M,abject,Amman,14,M,,,
26139,SYR,F,,Amman,15,F,,,
26140,SYR,M,abject,Zarqa,8,F,,,
26141,SYR,M,abject,Irbid,4,M,,,
26142,SYR,M,absolute,Irbid,0,F,,,
26143,SYR,M,abject,Irbid,8,F,,,
26144,SYR,M,abject,Amman,5,M,,,
26145,SYR,M,absolute,Amman,5,M,,,
26146,SYR,M,absolute,Amman,1,F,,,
26147,SYR,F,absolute,Irbid,9,M,,,
26148,SYR,M,abject,Irbid,3,F,,,
26149,SYR,F,,Irbid,4,M,,,
26150,SYR,F,,IRBID,17,M,,,
26151,SYR,F,absolute,Irbid,9,M,,,
26152,SYR,F,,Jerash,8,M,,,
26153,SYR,M,absolute,Irbid,7,F,,,
26154,SYR,F,,Jerash,9,F,,,
26155,SYR,M,absolute,Amman,5,F,,,
26156,SYR,M,abject,Irbid,3,F,,,
26157,SYR,M,absolute,Irbid,2,M,,,
26158,SYR,M,abject,Amman,11,F,,,
26159,SYR,M,absolute,Amman,1,M,,,
26160,SYR,F,absolute,Irbid,4,F,,,DS
26161,SYR,M,absolute,Karak,5,M,,,
26162,SYR,F,absolute,Irbid,16,M,,,
26163,SYR,M,abject,Amman,13,F,,,
26164,SYR,M,abject,Amman,8,M,,,
26165,SYR,M,abject,Irbid,6,F,,,
26166,SYR,M,abject,Mafraq,9,M,,,
26167,SYR,F,abject,Irbid,1,F,,,
26168,SYR,M,abject,Irbid,8,M,,,
26169,SYR,M,abject,Amman,16,M,,,
26170,SYR,M,abject,Amman,6,M,,,
26171,SYR,M,abject,Mafraq,7,F,,,
26172,SYR,M,abject,Mafraq,6,M,,,
26173,SYR,M,abject,Irbid,2,M,,,
26174,SYR,F,,Amman,17,M,,,
26175,SYR,M,abject,Zarqa,14,F,,,
26176,SYR,M,abject,Amman,15,M,,,
26177,SYR,M,absolute,Amman,8,F,,,
26178,SYR,M,absolute,Amman,11,M,,,
26179,SYR,M,abject,Mafraq,10,M,,,
26180,SYR,M,abject,Amman,5,M,,,
26181,SYR,F,abject,Irbid,17,F,,,
26182,SYR,M,absolute,Amman,16,F,,,
26183,SYR,M,abject,Mafraq,1,M,,,
26184,SYR,M,abject,Irbid,11,M,,,
26185,SYR,M,abject,Irbid,6,F,,,
26186,SYR,M,abject,Amman,11,F,,,
26187,SYR,F,abject,Irbid,11,M,,,
26188,SYR,F,abject,Irbid,14,M,,,
26189,SYR,M,absolute,Amman,10,M,,,
26190,SYR,M,abject,Zarqa,3,M,,,
26191,SYR,M,abject,Amman,5,F,,,
26192,SYR,M,,Amman,2,F,,,
26193,SYR,M,abject,Amman,10,F,,,
26194,SYR,M,abject,Amman,14,M,,,
26195,SYR,M,,Amman,4,F,,,
26196,SYR,M,absolute,Amman,14,M,,,
26197,SYR,M,abject,Zarqa,12,M,,,
26198,SYR,M,abject,Zarqa,15,F,,,
26199,SYR,F,,Amman,11,M,,,
26200,SYR,F,abject,Irbid,6,F,,,
26201,SYR,M,absolute,Amman,2,M,,,
26202,SYR,M,absolute,Amman,1,M,,,
26203,SYR,M,abject,Amman,15,F,,,
26204,SYR,M,abject,Amman,11,M,,,
26205,SYR,M,abject,Irbid,8,M,,,
26206,SYR,M,abject,Amman,6,M,,,
26207,SYR,M,abject,Amman,8,M,,,
26208,SYR,M,abject,Amman,4,F,,,
26209,SYR,M,abject,Mafraq,10,F,,,
26210,SYR,M,abject,Irbid,1,F,,,
26211,SYR,M,abject,Mafraq,13,M,,,
26212,SYR,M,abject,Mafraq,3,F,,,
26213,SYR,M,abject,Amman,0,M,,,
26214,SYR,M,abject,Amman,9,M,,,
26215,SYR,M,abject,Amman,2,M,,,
26216,SYR,M,abject,Mafraq,17,M,,,
26217,SYR,F,absolute,Irbid,13,M,,,
26218,SYR,M,abject,Mafraq,4,F,,,
26219,SYR,M,abject,Mafraq,11,F,,,
26220,SYR,M,abject,Irbid,2,F,,,
26221,SYR,M,abject,Mafraq,10,F,,,
26222,SYR,M,abject,Irbid,2,F,,,
26223,SYR,F,absolute,Irbid,16,F,,,
26224,SYR,M,abject,Irbid,8,M,,,
26225,SYR,M,abject,Mafraq,12,F,,,
26226,SYR,M,abject,Mafraq,4,F,,,
26227,SYR,M,abject,Mafraq,9,F,,,
26228,SYR,F,absolute,Irbid,14,M,,,
26229,SYR,M,,Irbid,9,F,,,
26230,SYR,M,absolute,Irbid,0,M,,,
26231,SYR,M,absolute,Irbid,2,F,,,
26232,SYR,M,abject,Irbid,7,M,,,
26233,SYR,M,abject,Irbid,10,M,,,
26234,SYR,M,abject,Irbid,2,M,,,
26235,SYR,M,abject,Irbid,5,M,,,
26236,SYR,M,abject,Irbid,12,M,,,
26237,SYR,M,abject,Irbid,10,F,,,
26238,SYR,M,abject,Irbid,14,M,,,
26239,SYR,M,abject,Irbid,5,F,,,DS
26240,SYR,M,abject,Irbid,11,F,,,
26241,SYR,M,abject,Amman,16,F,,,
26242,SYR,F,,Amman,2,F,,,
26243,SYR,M,absolute,Zarqa,4,F,,,
26244,SYR,F,absolute,Irbid,8,M,,,
26245,SYR,M,abject,Amman,13,F,,,
26246,SYR,F,,Amman,3,M,,,
26247,SYR,M,abject,Irbid,0,F,,,
26248,SYR,F,absolute,Amman,2,M,,,
26249,SYR,M,abject,Mafraq,16,F,,,
26250,SYR,M,abject,Irbid,13,F,,,
26251,SYR,M,abject,Mafraq,8,F,,,
26252,SYR,M,abject,Mafraq,3,M,,,
26253,SYR,M,abject,Ajloun,4,F,,,
26254,SYR,M,,Irbid,10,F,,,
26255,SYR,M,,Irbid,3,F,,,
26256,SYR,M,abject,Irbid,9,M,,,
26257,SYR,M,abject,Amman,7,M,,,
26258,SYR,M,absolute,Irbid,3,F,,,
26259,SYR,M,,Irbid,15,F,,,
26260,SYR,M,,Irbid,10,F,,,DS
26261,SYR,M,abject,Ajloun,13,F,,,
26262,SYR,M,,Irbid,6,F,,,
26263,SYR,M,abject,Ajloun,16,M,,,
26264,SYR,M,,Irbid,1,M,,,
26265,SYR,M,,Irbid,15,F,,,DS
26266,SYR,M,,Irbid,7,M,,,
26267,SYR,M,abject,Amman,5,M,,,
26268,SYR,M,abject,Amman,11,M,,,
26269,SYR,F,absolute,Madaba,3,F,,,
26270,SYR,F,absolute,Madaba,3,F,,,
26271,SYR,M,abject,Irbid,4,F,,,
26272,SYR,M,,Irbid,4,F,,,
26273,SYR,M,,Irbid,1,M,,,
26274,SYR,M,abject,Ajloun,14,M,,,
26275,SYR,F,abject,Irbid,4,M,,,
26276,SYR,M,abject,Irbid,13,M,,,
26277,SYR,M,,Mafraq,14,M,,,
26278,SYR,M,abject,Irbid,16,F,,,
26279,SYR,M,abject,Irbid,0,M,,,
26280,SYR,F,absolute,Madaba,10,M,,,
26281,SYR,M,abject,Balqa,14,M,,,
26282,SYR,F,,Amman,8,M,,,
26283,SYR,M,abject,Ajloun,10,M,,,
26284,SYR,M,abject,Irbid,5,F,,,
26285,SYR,F,abject,Irbid,16,M,,,
26286,SYR,M,abject,Amman,8,F,,,
26287,SYR,F,abject,Irbid,14,F,,,
26288,SYR,M,,Mafraq,10,M,,,
26289,SYR,M,absolute,Balqa,13,F,,,
26290,SYR,M,abject,Balqa,4,F,,,
26291,SYR,M,abject,Balqa,11,F,,,
26292,SYR,M,abject,Amman,11,M,,,
26293,SYR,F,absolute,Irbid,9,F,,,
26294,SYR,M,absolute,Zarqa,6,M,,,
26295,SYR,M,abject,Amman,15,F,,,DS
26296,SYR,F,abject,Irbid,6,F,,,
26297,SYR,F,abject,Irbid,9,F,,,
26298,SYR,M,abject,Irbid,8,F,,,DS
26299,SYR,F,absolute,Irbid,3,F,,,
26300,SYR,M,abject,Karak,15,M,,,
26301,SYR,M,absolute,Zarqa,0,M,,,
26302,SYR,F,abject,Irbid,15,F,,,
26303,SYR,F,,Amman,11,F,,,
26304,SYR,M,absolute,Zarqa,2,F,,,
26305,SYR,M,abject,Amman,5,F,,,
26306,SYR,M,abject,Amman,10,F,,,DS
26307,SYR,F,,Amman,5,F,,,
26308,SYR,F,,Amman,11,M,,,
26309,SYR,M,abject,Irbid,2,F,,,
26310,SYR,M,,Ajloun,15,F,,,
26311,SYR,M,,Ajloun,7,F,,,
26312,SYR,M,abject,Irbid,11,F,,,
26313,SYR,F,abject,Irbid,8,F,,,
26314,SYR,M,,Mafraq,5,F,,,
26315,SYR,F,absolute,Madaba,4,M,,,
26316,SYR,M,abject,Balqa,13,F,,,
26317,SYR,M,abject,Balqa,7,F,,,
26318,SYR,F,abject,Irbid,11,F,,,
26319,SYR,F,abject,Irbid,16,F,,,
26320,SYR,F,absolute,Zarqa,15,M,,,
26321,SYR,F,abject,Irbid,17,M,,,
26322,SYR,M,abject,Karak,17,F,,,
26323,SYR,M,abject,Karak,11,F,,,
26324,SYR,M,abject,Karak,4,M,,,
26325,SYR,F,,Amman,16,M,,,
26326,SYR,M,abject,Irbid,8,F,,,
26327,SYR,F,absolute,Irbid,7,F,,,
26328,SYR,M,abject,Irbid,6,F,,,
26329,SYR,M,abject,Irbid,12,F,,,
26330,SYR,M,absolute,Amman,14,F,,,
26331,SYR,M,abject,Irbid,0,F,,,
26332,SYR,F,,Amman,13,M,,,
26333,SYR,F,absolute,Irbid,7,M,,,
26334,SYR,M,,Ajloun,1,F,,,
26335,SYR,M,abject,Irbid,11,F,,,
26336,SYR,M,,Ajloun,13,M,,,
26337,SYR,M,absolute,Amman,9,M,,,
26338,SYR,M,absolute,Amman,10,M,,,
26339,SYR,M,abject,Irbid,10,F,,,
26340,SYR,M,,Ajloun,10,M,,,
26341,SYR,M,absolute,Amman,0,F,,,
26342,SYR,M,abject,Irbid,17,M,,,
26343,SYR,F,,Irbid,10,M,,,
26344,SYR,M,,IRBID,4,F,,,
26345,SYR,M,abject,Amman,15,M,,,
26346,SYR,M,abject,Amman,4,F,,,
26347,SYR,M,abject,Amman,1,M,,,
26348,SYR,M,abject,Amman,17,M,,,
26349,SYR,F,,Irbid,2,M,,,
26350,SYR,F,,Irbid,9,M,,,
26351,SYR,M,absolute,Amman,6,M,,,DS
26352,SYR,F,,Amman,6,M,,,
26353,SYR,M,,Ajloun,5,F,,,
26354,SYR,M,,Ajloun,3,F,,,
26355,SYR,M,absolute,Amman,11,M,,,
26356,SYR,M,abject,Irbid,5,F,,,
26357,SYR,M,abject,Irbid,10,M,,,
26358,SYR,M,,IRBID,16,M,,,
26359,SYR,M,abject,Amman,15,M,,,
26360,SYR,M,,IRBID,8,F,,,
26361,SYR,M,abject,Amman,7,F,,,
26362,SYR,M,abject,Amman,12,M,,,
26363,SYR,M,absolute,Amman,6,M,,,
26364,SYR,M,,Ajloun,2,F,,,
26365,SYR,M,,IRBID,10,F,,,
26366,SYR,M,abject,Amman,3,M,,,
26367,SYR,M,absolute,Amman,2,M,,,
26368,SYR,M,abject,Irbid,9,M,,,
26369,SYR,M,,IRBID,15,F,,,
26370,SYR,F,absolute,Zarqa,10,M,,,
26371,SYR,M,abject,Amman,13,M,,,
26372,SYR,M,abject,Amman,16,M,,,
26373,SYR,M,,Ajloun,13,M,,,
26374,SYR,M,,Ajloun,14,F,,,
26375,SYR,M,abject,Irbid,13,F,,,
26376,SYR,M,absolute,Amman,9,F,,,
26377,SYR,M,,Amman,10,M,,,
26378,SYR,F,absolute,Amman,12,M,,,
26379,SYR,F,absolute,Amman,15,F,,,
26380,SYR,M,abject,Irbid,7,M,,,
26381,SYR,M,,Zarqa,11,F,,,
26382,SYR,F,absolute,Zarqa,15,F,,,
26383,SYR,M,absolute,Amman,7,M,,,
26384,SYR,M,absolute,Amman,11,M,,,
26385,SYR,M,,Ajloun,3,F,,,
26386,SYR,M,,Ajloun,11,F,,,
26387,SYR,M,,Amman,16,M,,,
26388,SYR,M,abject,Irbid,1,M,,,
26389,SYR,M,abject,Irbid,13,F,,,
26390,SYR,M,abject,Irbid,15,F,,,
26391,SYR,M,abject,Zarqa,6,M,,,
26392,SYR,M,,Zarqa,9,M,,,
26393,SYR,M,,Jerash,1,M,,,
26394,SYR,M,abject,Irbid,10,M,,,
26395,SYR,F,absolute,Irbid,14,M,,,
26396,SYR,F,absolute,Amman,14,M,,,
26397,SYR,F,absolute,Amman,12,M,,,
26398,SYR,M,abject,Irbid,8,F,,,
26399,SYR,M,,Zarqa,13,F,,,
26400,SYR,M,abject,Zarqa,7,F,,,
26401,SYR,M,,Zarqa,6,F,,,
26402,SYR,M,,Jerash,9,M,,,
26403,SYR,F,absolute,Irbid,6,M,,,
26404,SYR,F,,Irbid,15,M,,,
26405,SYR,M,abject,Irbid,3,F,,,DS
26406,SYR,F,absolute,Irbid,5,M,,,
26407,SYR,M,abject,Irbid,5,F,,,
26408,SYR,M,abject,Irbid,7,M,,,DS
26409,SYR,F,absolute,Zarqa,13,M,,,
26410,SYR,M,abject,Irbid,1,F,,,
26411,SYR,M,abject,Irbid,2,M,,,
26412,SYR,M,abject,Irbid,5,F,,,
26413,SYR,M,absolute,Amman,17,M,,,
26414,SYR,M,absolute,Zarqa,1,M,,,
26415,SYR,M,absolute,Zarqa,11,F,,,
26416,SYR,M,absolute,Zarqa,9,M,,,
26417,SYR,M,absolute,Madaba,16,M,,,
26418,SYR,F,absolute,Zarqa,14,F,,,
26419,SYR,M,abject,Irbid,9,F,,,
26420,SYR,M,absolute,Zarqa,5,F,,,
26421,SYR,M,abject,Irbid,7,M,,,
26422,SYR,M,abject,Mafraq,9,F,,,
26423,SYR,M,absolute,Amman,14,M,,,
26424,SYR,M,abject,Irbid,17,M,,,
26425,SYR,M,abject,Irbid,16,F,,,
26426,SYR,M,abject,Irbid,12,M,,,
26427,SYR,M,absolute,Zarqa,3,M,,,
26428,SYR,F,abject,Zarqa,6,M,,,
26429,SYR,F,abject,Zarqa,2,M,,,
26430,SYR,F,absolute,Irbid,12,F,,,
26431,SYR,F,abject,Zarqa,13,M,,,
26432,SYR,M,abject,Amman,13,M,,,
26433,SYR,M,abject,Amman,16,M,,,
26434,SYR,M,abject,Amman,7,F,,,
26435,SYR,F,,Zarqa,9,F,,,
26436,SYR,M,absolute,Amman,15,F,,,
26437,SYR,M,abject,Irbid,1,M,,,
26438,SYR,M,abject,Zarqa,5,F,,,
26439,SYR,M,abject,Zarqa,4,F,,,
26440,SYR,M,abject,Zarqa,1,F,,,
26441,SYR,M,,Jerash,5,M,,,
26442,SYR,F,absolute,Irbid,12,M,,,
26443,SYR,M,abject,Jerash,14,M,,,
26444,SYR,M,abject,Jerash,17,M,,,
26445,SYR,M,abject,Jerash,4,M,,,
26446,SYR,F,,Zarqa,3,M,,,
26447,SYR,M,abject,Irbid,5,F,,,
26448,SYR,M,abject,Irbid,10,M,,,
26449,SYR,M,abject,Irbid,1,M,,,
26450,SYR,M,abject,Mafraq,14,F,,,
26451,SYR,M,abject,Irbid,15,F,,,
26452,SYR,F,abject,Zarqa,9,M,,,
26453,SYR,M,abject,Amman,4,M,,,
26454,SYR,M,absolute,Irbid,15,F,,,
26455,SYR,F,absolute,Zarqa,15,M,,,
26456,SYR,F,absolute,Irbid,14,F,,,
26457,SYR,F,abject,Zarqa,11,M,,,
26458,SYR,F,abject,Zarqa,5,M,,,
26459,SYR,F,abject,Zarqa,17,F,,,
26460,SYR,M,,Mafraq,14,F,,,
26461,SYR,M,abject,Mafraq,5,F,,,
26462,SYR,M,absolute,Mafraq,11,M,,,DS
26463,SYR,M,absolute,Mafraq,13,M,,,
26464,SYR,F,absolute,Mafraq,0,F,,,
26465,SYR,F,absolute,Mafraq,9,M,,,
26466,SYR,M,absolute,Mafraq,1,M,,,
26467,SYR,M,,Mafraq,1,F,,,
26468,SYR,M,absolute,Irbid,12,M,,,
26469,SYR,F,absolute,Mafraq,10,F,,,
26470,SYR,M,,Balqa,15,F,,,
26471,SYR,M,,Mafraq,6,F,,,
26472,SYR,M,,Balqa,17,F,,,
26473,SYR,M,,Balqa,3,M,,,
26474,SYR,M,,Balqa,4,F,,,
26475,SYR,M,abject,Zarqa,15,F,,,
26476,SYR,M,,Balqa,11,F,,,
26477,SYR,F,,Irbid,5,M,,,
26478,SYR,F,,Irbid,11,M,,,
26479,SYR,M,abject,Mafraq,7,F,,,
26480,SYR,M,absolute,Mafraq,7,F,,,
26481,SYR,M,,Mafraq,1,M,,,
26482,SYR,M,,Mafraq,2,M,,,
26483,SYR,F,absolute,Amman,17,M,,,
26484,SYR,M,abject,Zarqa,8,M,,,
26485,SYR,M,abject,Madaba,15,M,,,
26486,SYR,F,absolute,Amman,5,M,,,
26487,SYR,F,absolute,Amman,14,F,,,
26488,SYR,M,absolute,Irbid,9,F,,,
26489,SYR,M,absolute,Irbid,15,M,,,
26490,SYR,M,absolute,Amman,5,F,,,
26491,SYR,M,,Irbid,6,F,,,
26492,SYR,M,absolute,Amman,3,M,,,
26493,SYR,M,absolute,Mafraq,5,M,,,
26494,SYR,M,absolute,Irbid,8,M,,,
26495,SYR,M,absolute,Mafraq,7,M,,,
26496,SYR,M,abject,Amman,13,M,,,
26497,SYR,M,abject,Amman,14,F,,,
26498,SYR,M,,Balqa,7,F,,,
26499,SYR,M,abject,Zarqa,7,F,,,
26500,SYR,M,absolute,Madaba,14,M,,,
26501,SYR,M,abject,Irbid,16,M,,,
26502,SYR,M,abject,Irbid,2,F,,,
26503,SYR,M,abject,Irbid,4,F,,,
26504,SYR,M,abject,Mafraq,10,F,,,
26505,SYR,M,abject,Mafraq,15,M,,,
26506,SYR,M,abject,Amman,6,F,,,
26507,SYR,M,,Balqa,13,M,,,
26508,SYR,M,,Mafraq,5,F,,,
26509,SYR,F,,Irbid,4,M,,,
26510,SYR,M,abject,Mafraq,12,M,,,
26511,SYR,M,abject,Irbid,6,M,,,
26512,SYR,F,absolute,Zarqa,9,M,,,
26513,SYR,F,absolute,Jerash,5,F,,,
26514,SYR,M,,Amman,13,F,,,
26515,SYR,M,abject,Mafraq,4,F,,,
26516,SYR,M,,Amman,5,M,,,
26517,SYR,M,,Mafraq,15,M,,,
26518,SYR,M,abject,Mafraq,7,F,,,
26519,SYR,M,,Balqa,1,M,,,
26520,SYR,F,,Irbid,15,F,,,
26521,SYR,M,abject,Mafraq,15,M,,,
26522,SYR,M,absolute,Mafraq,1,F,,,
26523,SYR,F,absolute,Zarqa,11,M,,,
26524,SYR,F,absolute,Jerash,6,M,,,
26525,SYR,M,,Amman,9,F,,,
26526,SYR,M,abject,Zarqa,1,M,,,
26527,SYR,M,,Balqa,10,M,,,
26528,SYR,M,abject,Zarqa,11,M,,,
26529,SYR,F,,Irbid,3,F,,,
26530,SYR,M,abject,Mafraq,10,M,,,
26531,SYR,M,abject,Mafraq,13,F,,,DS
26532,SYR,M,,Amman,11,F,,,
26533,SYR,M,abject,Mafraq,10,M,,,
26534,SYR,F,abject,Mafraq,10,M,,,
26535,SYR,F,abject,Mafraq,3,F,,,
26536,SYR,M,absolute,Irbid,5,M,,,
26537,SYR,F,,Irbid,12,M,,,
26538,SYR,M,abject,Madaba,17,M,,,
26539,SYR,F,abject,Mafraq,11,M,,,
26540,SYR,M,abject,Mafraq,12,M,,,
26541,SYR,F,abject,Mafraq,8,M,,,
26542,SYR,M,absolute,Irbid,0,F,,,
26543,SYR,M,abject,Madaba,10,M,,,
26544,SYR,M,abject,Madaba,12,M,,,
26545,SYR,M,abject,Irbid,10,F,,,
26546,SYR,F,absolute,Jerash,16,F,,,
26547,SYR,M,abject,Irbid,9,F,,,
26548,SYR,M,abject,Mafraq,16,M,,,
26549,SYR,F,abject,Mafraq,14,F,,,
26550,SYR,F,abject,Mafraq,1,F,,,
26551,SYR,M,abject,Mafraq,3,F,,,
26552,SYR,M,absolute,Irbid,4,F,,,
26553,SYR,M,absolute,Madaba,8,F,,,
26554,SYR,M,absolute,Madaba,6,F,,,
26555,SYR,M,,Irbid,1,F,,,
26556,SYR,M,,Irbid,10,F,,,
26557,SYR,M,abject,Zarqa,5,M,,,
26558,SYR,M,,Jerash,16,M,,,
26559,SYR,M,absolute,Madaba,0,F,,,
26560,SYR,M,absolute,Irbid,10,F,,,
26561,SYR,M,abject,Zarqa,4,F,,,
26562,SYR,M,abject,Balqa,10,F,,,
26563,SYR,M,abject,Balqa,11,F,,,
26564,SYR,F,absolute,Jerash,14,M,,,
26565,SYR,M,,Irbid,16,M,,,
26566,SYR,M,absolute,Irbid,2,F,,,
26567,SYR,F,,Irbid,11,M,,,
26568,SYR,M,,Mafraq,3,F,,,
26569,SYR,F,absolute,Amman,12,M,,,
26570,SYR,M,absolute,Amman,1,F,,,
26571,SYR,M,abject,Zarqa,11,F,,,
26572,SYR,M,abject,Zarqa,10,M,,,
26573,SYR,M,absolute,Zarqa,15,M,,,
26574,SYR,M,absolute,Zarqa,12,M,,,
26575,SYR,F,absolute,Amman,7,F,,,
26576,SYR,M,absolute,Amman,6,F,,,
26577,SYR,M,absolute,Amman,12,F,,,
26578,SYR,F,abject,Madaba,8,F,,,
26579,SYR,M,abject,Zarqa,1,F,,,
26580,SYR,M,abject,Balqa,4,M,,,
26581,SYR,M,absolute,Zarqa,17,M,,,
26582,SYR,F,,Zarqa,0,M,,,
26583,SYR,F,abject,Amman,12,M,,,
26584,SYR,F,abject,Amman,4,F,,,
26585,SYR,F,abject,Madaba,12,M,,,
26586,SYR,M,absolute,Amman,1,M,,,
26587,SYR,F,absolute,Irbid,8,M,,,
26588,SYR,M,absolute,Irbid,0,M,,,
26589,SYR,F,abject,Amman,4,M,,,
26590,SYR,F,abject,Amman,8,F,,,
26591,SYR,M,abject,Balqa,10,F,,,
26592,SYR,M,abject,Balqa,6,F,,,
26593,SYR,M,abject,Balqa,8,M,,,
26594,SYR,M,absolute,Zarqa,6,F,,,
26595,SYR,F,absolute,Amman,11,M,,,
26596,SYR,F,abject,Amman,7,M,,,
26597,SYR,M,absolute,Amman,1,M,,,
26598,SYR,M,absolute,Zarqa,11,F,,,
26599,SYR,M,abject,Irbid,10,F,,,
26600,SYR,F,absolute,Irbid,6,M,,,
26601,SYR,F,abject,Amman,14,F,,,
26602,SYR,F,absolute,Amman,13,M,,,
26603,SYR,F,abject,Madaba,17,F,,,
26604,SYR,M,,Mafraq,5,F,,,
26605,SYR,F,abject,Madaba,14,M,,,
26606,SYR,M,,Mafraq,7,F,,,
26607,SYR,M,absolute,Amman,6,F,,,
26608,SYR,M,,Mafraq,1,F,,,
26609,SYR,F,absolute,Irbid,4,F,,,
26610,SYR,M,,Irbid,3,F,,,
26611,SYR,M,absolute,Amman,5,M,,,
26612,SYR,M,abject,Amman,9,F,,,
26613,SYR,M,abject,Irbid,9,F,,,
26614,SYR,F,absolute,Amman,13,M,,,
26615,SYR,M,abject,Irbid,17,M,,,
26616,SYR,M,absolute,Madaba,5,M,,,
26617,SYR,M,absolute,Irbid,7,M,,,
26618,SYR,M,absolute,Madaba,11,M,,,
26619,SYR,F,abject,Amman,15,F,,,
26620,SYR,M,absolute,Amman,13,M,,,
26621,SYR,F,absolute,Amman,7,F,,,
26622,SYR,M,abject,Irbid,3,F,,,
26623,SYR,M,absolute,Madaba,8,M,,,
26624,SYR,F,absolute,Irbid,9,M,,,DS
26625,SYR,F,absolute,Irbid,10,M,,,
26626,SYR,F,absolute,Irbid,3,F,,,
26627,SYR,F,absolute,Irbid,7,F,,,
26628,SYR,F,abject,Amman,8,F,,,
26629,SYR,F,absolute,Irbid,3,M,,,DS
26630,SYR,F,abject,Amman,3,M,,,
26631,SYR,M,abject,Amman,16,F,,,
26632,SYR,F,abject,Amman,6,F,,,
26633,SYR,F,abject,Amman,11,F,,,
26634,SYR,F,absolute,Irbid,2,F,,,DS
26635,SYR,M,abject,Amman,17,M,,,
26636,SYR,F,absolute,Irbid,7,M,,,
26637,SYR,M,abject,Balqa,14,M,,,
26638,SYR,M,absolute,Amman,8,M,,,
26639,SYR,M,absolute,Irbid,3,F,,,
26640,SYR,F,absolute,Irbid,12,F,,,
26641,SYR,F,absolute,Irbid,10,M,,,
26642,SYR,M,absolute,Amman,11,M,,,
26643,SYR,M,abject,Amman,7,M,,,
26644,SYR,F,absolute,Amman,1,F,,,
26645,SYR,F,absolute,Amman,17,M,,,
26646,SYR,F,absolute,Irbid,9,F,,,
26647,SYR,F,absolute,Irbid,0,F,,,
26648,SYR,F,abject,Amman,3,F,,,
26649,SYR,M,abject,Amman,14,M,,,
26650,SYR,M,,Mafraq,4,M,,,
26651,SYR,F,abject,Madaba,15,F,,,
26652,SYR,M,absolute,Irbid,6,F,,,
26653,SYR,F,abject,Amman,14,F,,,
26654,SYR,M,,Irbid,17,M,,,
26655,SYR,M,abject,Amman,17,F,,,
26656,SYR,M,absolute,Amman,1,F,,,
26657,SYR,F,absolute,Amman,0,F,,,
26658,SYR,M,abject,Irbid,11,F,,,
26659,SYR,M,absolute,Irbid,7,F,,,
26660,SYR,M,absolute,Irbid,0,M,,,
26661,SYR,F,absolute,Irbid,5,F,,,
26662,SYR,F,abject,Amman,13,M,,,
26663,SYR,M,abject,Amman,11,M,,,
26664,SYR,F,absolute,Irbid,12,M,,,
26665,SYR,M,abject,Balqa,17,M,,,
26666,SYR,F,absolute,Irbid,15,M,,,
26667,SYR,M,absolute,Mafraq,2,M,,,
26668,SYR,M,absolute,Mafraq,8,M,,,
26669,SYR,M,abject,Balqa,5,M,,,
26670,SYR,M,abject,Amman,4,F,,,
26671,SYR,M,abject,Amman,15,M,,,
26672,SYR,M,absolute,Mafraq,11,F,,,DS
26673,SYR,M,,Zarqa,4,F,,,
26674,SYR,M,absolute,Amman,5,M,,,
26675,SYR,M,abject,Amman,4,F,,,
26676,SYR,M,abject,Amman,3,F,,,
26677,SYR,M,abject,Amman,7,F,,,
26678,SYR,M,absolute,Mafraq,6,F,,,
26679,SYR,M,absolute,Amman,2,F,,,
